opening_hours
"{""open"": true, ""displayedHours"": ""10:30-21:30"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:15"", ""tue"": ""10:30-21:15"", ""wed"": ""10:30-21:15"", ""thu"": ""10:30-21:15"", ""fri"": ""10:30-21:15"", ""sat"": ""10:30-21:30""}"
"{""open"": true, ""displayedHours"": ""10:00-22:00"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-22:00"", ""tue"": ""10:00-22:00"", ""wed"": ""10:00-22:00"", ""thu"": ""10:00-22:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00""}"
"{""open"": true, ""displayedHours"": ""10:30-21:30"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:30-21:30""}"
"{""open"": true, ""displayedHours"": ""11:20-20:00"", ""sun"": ""11:20-20:00"", ""mon"": ""11:20-20:00"", ""tue"": ""11:20-20:00"", ""wed"": ""11:20-20:00"", ""thu"": ""11:20-20:00"", ""fri"": ""11:20-20:00"", ""sat"": ""11:20-20:00""}"
"{""open"": true, ""displayedHours"": ""10:00-22:00"", ""sun"": ""10:00-22:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-22:00"", ""sat"": ""10:00-22:00""}"
"{""open"": true, ""displayedHours"": ""10:15-21:00"", ""sun"": ""10:15-21:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""10:15-21:00""}"
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}"
"{""open"": true, ""displayedHours"": ""12:00-19:00"", ""sun"": ""12:00-19:00"", ""mon"": ""12:00-19:00"", ""tue"": ""12:00-19:00"", ""wed"": ""12:00-19:00"", ""thu"": ""12:00-19:00"", ""fri"": ""12:00-19:00"", ""sat"": ""12:00-19:00""}"
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""11:00-20:00""}"
"{""open"": true, ""displayedHours"": ""11:00-20:45"", ""sun"": ""11:00-20:45"", ""mon"": ""11:00-20:45"", ""tue"": ""11:00-20:45"", ""wed"": ""11:00-20:45"", ""thu"": ""11:00-20:45"", ""fri"": ""11:00-20:45"", ""sat"": ""11:00-20:45""}"
"{""open"": true, ""displayedHours"": ""10:00-21:40"", ""sun"": ""10:00-21:40"", ""mon"": ""10:00-21:40"", ""tue"": ""10:00-21:40"", ""wed"": ""10:00-21:40"", ""thu"": ""10:00-21:40"", ""fri"": ""10:00-21:40"", ""sat"": ""10:00-21:40""}"
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}"
"{""open"": true, ""displayedHours"": ""11:30-20:45"", ""sun"": ""11:30-20:45"", ""mon"": ""11:30-20:45"", ""tue"": ""11:30-20:45"", ""wed"": ""11:30-20:45"", ""thu"": ""11:30-20:45"", ""fri"": ""11:30-20:45"", ""sat"": ""11:30-20:45""}"
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""11:30-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}"
"{""open"": true, ""displayedHours"": ""09:00-22:00"", ""sun"": ""09:00-20:30"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""09:00-22:00"", ""fri"": ""09:00-22:00"", ""sat"": ""09:00-22:00""}"
"{""open"": true, ""displayedHours"": ""09:00-22:00"", ""sun"": ""09:00-22:00"", ""mon"": ""09:00-22:00"", ""tue"": ""09:00-22:00"", ""wed"": ""09:00-22:00"", ""thu"": ""09:00-22:00"", ""fri"": ""09:00-22:00"", ""sat"": ""09:00-22:00""}"
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""11:30-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}"
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""11:30-21:15"", ""tue"": ""11:30-21:15"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}"
"{""open"": true, ""displayedHours"": ""11:30-21:00"", ""sun"": ""11:30-21:00"", ""mon"": ""11:30-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00""}"
"{""open"": true, ""displayedHours"": ""11:00-20:15"", ""sun"": ""11:00-20:15"", ""mon"": ""11:00-20:15"", ""tue"": ""11:00-20:15"", ""wed"": ""11:00-20:15"", ""thu"": ""11:00-20:15"", ""fri"": ""11:00-20:15"", ""sat"": ""11:00-20:15""}"
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}"
"{""open"": true, ""displayedHours"": ""09:00-21:45"", ""sun"": ""09:00-21:45"", ""mon"": ""09:00-21:45"", ""tue"": ""09:00-21:45"", ""wed"": ""09:00-21:45"", ""thu"": ""09:00-21:45"", ""fri"": ""09:00-21:45"", ""sat"": ""09:00-21:45""}"
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}"
"{""open"": true, ""displayedHours"": ""11:30-19:00"", ""sun"": ""Closed"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""11:30-19:00""}"
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}"
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}"
"{""open"": true, ""displayedHours"": ""09:00-20:00"", ""sun"": ""09:00-20:00"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-20:00"", ""fri"": ""09:00-20:00"", ""sat"": ""09:00-20:00""}"
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}"
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-21:30"", ""tue"": ""10:00-21:30"", ""wed"": ""10:00-21:30"", ""thu"": ""10:00-21:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}"
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}"
"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}"
"{""open"": true, ""displayedHours"": ""10:00-20:30"", ""sun"": ""10:00-20:30"", ""mon"": ""10:00-20:30"", ""tue"": ""10:00-20:30"", ""wed"": ""10:00-20:30"", ""thu"": ""10:00-20:30"", ""fri"": ""10:00-20:30"", ""sat"": ""10:00-20:30""}"
"{""open"": true, ""displayedHours"": ""11:00-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}"
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}"
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}"
"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00""}"
"{""open"": true, ""displayedHours"": ""10:00-19:30"", ""sun"": ""10:00-19:30"", ""mon"": ""10:00-19:30"", ""tue"": ""10:00-19:30"", ""wed"": ""10:00-19:30"", ""thu"": ""10:00-19:30"", ""fri"": ""10:00-19:30"", ""sat"": ""10:00-19:30""}"
"{""open"": true, ""displayedHours"": ""10:55-19:40"", ""sun"": ""10:55-19:40"", ""mon"": ""10:55-19:40"", ""tue"": ""10:55-19:40"", ""wed"": ""10:55-19:40"", ""thu"": ""10:55-19:40"", ""fri"": ""10:55-19:40"", ""sat"": ""10:55-19:40""}"
"{""open"": true, ""displayedHours"": ""10:00-21:45"", ""sun"": ""10:00-21:45"", ""mon"": ""10:00-21:45"", ""tue"": ""10:00-21:45"", ""wed"": ""10:00-21:45"", ""thu"": ""10:00-21:45"", ""fri"": ""10:00-21:45"", ""sat"": ""10:00-21:45""}"
"{""open"": true, ""displayedHours"": ""10:00-20:30"", ""sun"": ""10:00-20:30"", ""mon"": ""10:00-20:30"", ""tue"": ""10:00-20:30"", ""wed"": ""10:00-20:30"", ""thu"": ""10:00-20:30"", ""fri"": ""10:00-20:30"", ""sat"": ""10:00-20:30""}"
"{""open"": true, ""displayedHours"": ""10:00-18:30"", ""sun"": ""10:00-18:30"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""10:00-18:30"", ""sat"": ""10:00-18:30""}"
"{""open"": true, ""displayedHours"": ""11:00-15:00 15:00-20:00"", ""sun"": ""11:00-15:00 15:00-20:00"", ""mon"": ""11:00-15:00 15:00-20:00"", ""tue"": ""11:00-15:00 15:00-20:00"", ""wed"": ""11:00-15:00 15:00-20:00"", ""thu"": ""11:00-15:00 15:00-20:00"", ""fri"": ""11:00-15:00 15:00-20:00"", ""sat"": ""11:00-15:00 15:00-20:00""}"
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-20:45"", ""tue"": ""11:30-20:45"", ""wed"": ""11:30-20:45"", ""thu"": ""11:30-20:45"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}"
"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}"
"{""open"": true, ""displayedHours"": ""10:30-21:30"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:30-21:30""}"
"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}"
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-20:30"", ""tue"": ""11:30-20:30"", ""wed"": ""11:30-20:30"", ""thu"": ""11:30-20:30"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}"
"{""open"": true, ""displayedHours"": ""09:00-21:45"", ""sun"": ""09:00-21:45"", ""mon"": ""09:00-21:45"", ""tue"": ""09:00-21:45"", ""wed"": ""09:00-21:45"", ""thu"": ""09:00-21:45"", ""fri"": ""09:00-21:45"", ""sat"": ""09:00-21:45""}"
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""10:00-22:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}"
"{""open"": true, ""displayedHours"": ""09:00-17:30"", ""sun"": ""09:00-17:30"", ""mon"": ""09:00-17:30"", ""tue"": ""09:00-17:30"", ""wed"": ""09:00-17:30"", ""thu"": ""09:00-17:30"", ""fri"": ""09:00-17:30"", ""sat"": ""09:00-17:30""}"
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}"
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-22:01"", ""mon"": ""11:50-20:00"", ""tue"": ""11:50-20:00"", ""wed"": ""11:50-20:00"", ""thu"": ""11:50-20:00"", ""fri"": ""11:50-20:00"", ""sat"": ""12:00-22:01"", ""tempClosed"": true}"
"{""open"": true, ""displayedHours"": ""10:00-21:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}"
"{""open"": true, ""displayedHours"": ""11:30-20:30"", ""sun"": ""11:30-20:30"", ""mon"": ""11:30-20:30"", ""tue"": ""11:30-20:30"", ""wed"": ""11:30-20:30"", ""thu"": ""11:30-20:30"", ""fri"": ""11:30-20:30"", ""sat"": ""11:30-20:30""}"
"{""open"": true, ""displayedHours"": ""11:00-20:45"", ""sun"": ""11:00-20:45"", ""mon"": ""11:00-20:45"", ""tue"": ""11:00-20:45"", ""wed"": ""11:00-20:45"", ""thu"": ""11:00-20:45"", ""fri"": ""10:30-20:45"", ""sat"": ""11:00-20:45""}"
